queries
"SELECT * FROM higgs WHERE ""b"" BETWEEN 3.78 AND 8.60 AND ""d"" BETWEEN 2.73 AND 6.41 AND ""e"" BETWEEN 3.86 AND 5.18;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.56 AND 5.35 AND ""b"" BETWEEN 6.06 AND 18.05 AND ""f"" BETWEEN 1.30 AND 3.91;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.87 AND 2.11 AND ""d"" BETWEEN 6.19 AND 8.81 AND ""f"" BETWEEN 2.50 AND 5.05;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 4.79 AND 6.90 AND ""g"" BETWEEN 5.55 AND 6.95 AND ""b"" BETWEEN 14.47 AND 20.07 AND ""d"" BETWEEN 3.40 AND 12.41;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 13.60 AND 19.19 AND ""e"" BETWEEN 10.29 AND 16.81;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.71 AND 8.35 AND ""c"" BETWEEN 1.85 AND 2.87 AND ""e"" BETWEEN 8.71 AND 10.33 AND ""g"" BETWEEN 2.38 AND 5.66 AND ""b"" BETWEEN 7.75 AND 15.09 AND ""f"" BETWEEN 10.35 AND 10.37 AND ""a"" BETWEEN 5.99 AND 13.51;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 4.29 AND 7.17 AND ""b"" BETWEEN 13.11 AND 13.45 AND ""f"" BETWEEN 0.67 AND 8.88 AND ""e"" BETWEEN 6.96 AND 13.10;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.92 AND 7.97 AND ""b"" BETWEEN 13.30 AND 14.77;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.91 AND 7.46 AND ""b"" BETWEEN 1.29 AND 5.17 AND ""c"" BETWEEN 0.88 AND 5.10 AND ""a"" BETWEEN 17.87 AND 31.02 AND ""e"" BETWEEN 5.15 AND 6.57 AND ""d"" BETWEEN 5.56 AND 11.42 AND ""f"" BETWEEN 1.63 AND 4.76;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 2.45 AND 2.61 AND ""f"" BETWEEN 6.57 AND 9.39 AND ""g"" BETWEEN 1.06 AND 4.50;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.89 AND 19.48 AND ""e"" BETWEEN 12.65 AND 17.03;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.61 AND 7.09 AND ""d"" BETWEEN 6.18 AND 13.31 AND ""e"" BETWEEN 2.08 AND 12.55 AND ""c"" BETWEEN 0.86 AND 6.47;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.74 AND 5.30 AND ""b"" BETWEEN 12.67 AND 19.35 AND ""g"" BETWEEN 1.32 AND 3.83 AND ""e"" BETWEEN 0.36 AND 3.32 AND ""a"" BETWEEN 11.04 AND 28.56;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 5.62 AND 25.11 AND ""g"" BETWEEN 0.51 AND 3.12;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 11.79 AND 14.04 AND ""f"" BETWEEN 3.63 AND 5.64 AND ""b"" BETWEEN 5.87 AND 19.59 AND ""c"" BETWEEN 1.79 AND 7.38 AND ""g"" BETWEEN 4.97 AND 6.74 AND ""e"" BETWEEN 9.77 AND 17.39 AND ""a"" BETWEEN 5.80 AND 38.35;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 2.40 AND 13.92 AND ""a"" BETWEEN 10.51 AND 26.31 AND ""c"" BETWEEN 0.52 AND 4.55 AND ""g"" BETWEEN 2.18 AND 2.20 AND ""e"" BETWEEN 6.87 AND 7.43;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 6.34 AND 7.39 AND ""g"" BETWEEN 3.38 AND 5.06 AND ""f"" BETWEEN 5.56 AND 9.60 AND ""d"" BETWEEN 0.25 AND 3.35 AND ""e"" BETWEEN 4.19 AND 15.11 AND ""b"" BETWEEN 1.14 AND 16.19 AND ""a"" BETWEEN 0.63 AND 15.23;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.83 AND 3.91 AND ""a"" BETWEEN 10.58 AND 13.84;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.44 AND 5.12 AND ""b"" BETWEEN 5.56 AND 13.86;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 15.21 AND 33.53 AND ""e"" BETWEEN 1.83 AND 3.79 AND ""f"" BETWEEN 2.13 AND 7.74 AND ""b"" BETWEEN 13.63 AND 16.44 AND ""d"" BETWEEN 4.50 AND 9.08 AND ""g"" BETWEEN 4.19 AND 5.74 AND ""c"" BETWEEN 1.10 AND 6.77;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 5.31 AND 14.17 AND ""g"" BETWEEN 5.93 AND 7.46 AND ""a"" BETWEEN 13.05 AND 18.82 AND ""d"" BETWEEN 2.19 AND 13.82;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 2.06 AND 7.50 AND ""e"" BETWEEN 14.13 AND 17.44 AND ""c"" BETWEEN 2.02 AND 6.47;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 6.38 AND 13.88 AND ""g"" BETWEEN 4.97 AND 8.24 AND ""b"" BETWEEN 0.49 AND 2.08 AND ""c"" BETWEEN 4.61 AND 6.18;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.39 AND 10.07 AND ""a"" BETWEEN 6.96 AND 20.67 AND ""f"" BETWEEN 5.78 AND 7.95 AND ""d"" BETWEEN 4.54 AND 9.71;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.27 AND 12.94 AND ""a"" BETWEEN 24.29 AND 29.40;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.18 AND 5.09 AND ""b"" BETWEEN 10.51 AND 11.15 AND ""d"" BETWEEN 1.19 AND 7.17;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.51 AND 4.69 AND ""a"" BETWEEN 22.60 AND 23.60 AND ""f"" BETWEEN 4.13 AND 8.11 AND ""c"" BETWEEN 4.45 AND 7.51 AND ""e"" BETWEEN 4.56 AND 13.45 AND ""b"" BETWEEN 14.17 AND 14.23;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 4.03 AND 7.61 AND ""b"" BETWEEN 5.66 AND 10.80 AND ""c"" BETWEEN 1.87 AND 6.69 AND ""a"" BETWEEN 9.80 AND 10.00 AND ""g"" BETWEEN 1.71 AND 3.75 AND ""d"" BETWEEN 2.05 AND 12.55;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.95 AND 2.57 AND ""f"" BETWEEN 2.83 AND 5.95 AND ""e"" BETWEEN 8.67 AND 15.77;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 11.78 AND 17.68 AND ""d"" BETWEEN 1.50 AND 6.20 AND ""c"" BETWEEN 3.73 AND 3.74 AND ""b"" BETWEEN 2.69 AND 9.76;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.87 AND 5.78 AND ""c"" BETWEEN 0.57 AND 4.24 AND ""d"" BETWEEN 0.25 AND 5.15 AND ""a"" BETWEEN 7.76 AND 27.08 AND ""g"" BETWEEN 2.94 AND 5.32 AND ""b"" BETWEEN 4.56 AND 4.97;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.80 AND 6.41 AND ""e"" BETWEEN 6.74 AND 7.56 AND ""b"" BETWEEN 5.40 AND 7.35 AND ""d"" BETWEEN 3.37 AND 6.86;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 8.20 AND 15.13 AND ""g"" BETWEEN 5.28 AND 7.13 AND ""d"" BETWEEN 2.68 AND 12.87 AND ""f"" BETWEEN 3.69 AND 5.22;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 2.38 AND 5.22 AND ""a"" BETWEEN 9.35 AND 18.15 AND ""f"" BETWEEN 6.42 AND 11.24 AND ""b"" BETWEEN 2.77 AND 19.46 AND ""c"" BETWEEN 0.57 AND 7.33 AND ""e"" BETWEEN 2.74 AND 11.81;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 12.06 AND 16.51 AND ""g"" BETWEEN 1.24 AND 6.30 AND ""b"" BETWEEN 12.22 AND 18.59;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 16.82 AND 17.75 AND ""b"" BETWEEN 10.82 AND 17.89 AND ""c"" BETWEEN 0.50 AND 1.97 AND ""f"" BETWEEN 3.72 AND 5.72 AND ""d"" BETWEEN 8.72 AND 12.48;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 5.92 AND 9.39 AND ""f"" BETWEEN 3.18 AND 4.71 AND ""d"" BETWEEN 4.37 AND 6.87 AND ""c"" BETWEEN 0.55 AND 3.61 AND ""g"" BETWEEN 2.62 AND 2.75 AND ""e"" BETWEEN 9.44 AND 17.18 AND ""a"" BETWEEN 0.27 AND 1.11;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 5.28 AND 10.24 AND ""d"" BETWEEN 9.27 AND 12.14 AND ""f"" BETWEEN 4.90 AND 10.33;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 9.17 AND 10.56 AND ""g"" BETWEEN 5.25 AND 6.85 AND ""c"" BETWEEN 2.50 AND 6.03 AND ""e"" BETWEEN 12.30 AND 17.04 AND ""b"" BETWEEN 1.93 AND 15.31 AND ""a"" BETWEEN 8.13 AND 29.45;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 9.77 AND 10.26 AND ""g"" BETWEEN 1.56 AND 2.50 AND ""c"" BETWEEN 3.85 AND 4.68 AND ""f"" BETWEEN 4.33 AND 4.55;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.11 AND 2.74 AND ""c"" BETWEEN 4.68 AND 7.50 AND ""g"" BETWEEN 0.82 AND 2.28 AND ""e"" BETWEEN 13.52 AND 16.38 AND ""b"" BETWEEN 4.43 AND 8.27 AND ""a"" BETWEEN 28.20 AND 35.00;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 8.96 AND 16.83 AND ""b"" BETWEEN 9.60 AND 19.89 AND ""g"" BETWEEN 3.78 AND 6.45 AND ""d"" BETWEEN 6.45 AND 12.01 AND ""c"" BETWEEN 0.65 AND 7.09 AND ""e"" BETWEEN 0.20 AND 2.85;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 2.80 AND 6.94 AND ""b"" BETWEEN 12.32 AND 16.64 AND ""d"" BETWEEN 0.26 AND 6.82 AND ""f"" BETWEEN 3.39 AND 6.74 AND ""e"" BETWEEN 2.58 AND 14.01;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.61 AND 4.96 AND ""c"" BETWEEN 4.65 AND 5.31;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 3.56 AND 3.83 AND ""d"" BETWEEN 12.86 AND 14.00;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 5.23 AND 11.59 AND ""b"" BETWEEN 5.85 AND 6.83 AND ""g"" BETWEEN 0.39 AND 0.68 AND ""c"" BETWEEN 0.67 AND 1.65 AND ""a"" BETWEEN 32.61 AND 38.96 AND ""d"" BETWEEN 1.69 AND 11.88 AND ""f"" BETWEEN 2.91 AND 9.50;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 2.76 AND 29.43 AND ""f"" BETWEEN 0.83 AND 7.37 AND ""b"" BETWEEN 11.63 AND 19.08 AND ""e"" BETWEEN 6.58 AND 12.63 AND ""d"" BETWEEN 2.94 AND 11.31;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 26.40 AND 32.84 AND ""f"" BETWEEN 9.66 AND 10.06 AND ""c"" BETWEEN 0.76 AND 4.33;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 6.44 AND 8.31 AND ""a"" BETWEEN 26.74 AND 29.38 AND ""f"" BETWEEN 5.94 AND 6.52 AND ""b"" BETWEEN 4.44 AND 15.65;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.40 AND 14.16 AND ""e"" BETWEEN 3.51 AND 13.67 AND ""f"" BETWEEN 2.74 AND 6.44 AND ""c"" BETWEEN 0.31 AND 2.40;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 3.55 AND 7.44 AND ""g"" BETWEEN 1.43 AND 7.14;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 17.56 AND 29.91 AND ""g"" BETWEEN 4.43 AND 7.79 AND ""d"" BETWEEN 2.20 AND 6.95 AND ""b"" BETWEEN 3.45 AND 17.56 AND ""e"" BETWEEN 9.42 AND 12.48 AND ""f"" BETWEEN 2.77 AND 9.23 AND ""c"" BETWEEN 1.01 AND 3.99;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 4.06 AND 20.71 AND ""c"" BETWEEN 6.33 AND 6.85;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 9.04 AND 14.25 AND ""c"" BETWEEN 2.85 AND 6.59 AND ""g"" BETWEEN 1.50 AND 1.96 AND ""e"" BETWEEN 0.93 AND 6.39 AND ""a"" BETWEEN 16.85 AND 35.92 AND ""f"" BETWEEN 5.89 AND 7.38 AND ""b"" BETWEEN 3.65 AND 17.55;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 0.49 AND 5.58 AND ""e"" BETWEEN 1.84 AND 5.62 AND ""g"" BETWEEN 4.19 AND 5.33 AND ""b"" BETWEEN 3.26 AND 6.15 AND ""a"" BETWEEN 4.76 AND 6.66 AND ""d"" BETWEEN 4.26 AND 10.76 AND ""f"" BETWEEN 5.30 AND 7.80;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.90 AND 7.36 AND ""g"" BETWEEN 5.52 AND 7.64 AND ""d"" BETWEEN 11.32 AND 14.12 AND ""a"" BETWEEN 20.30 AND 32.07;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 19.22 AND 20.34 AND ""d"" BETWEEN 2.73 AND 4.54 AND ""g"" BETWEEN 6.68 AND 8.06 AND ""f"" BETWEEN 0.80 AND 6.40;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.97 AND 11.48 AND ""b"" BETWEEN 3.65 AND 11.98 AND ""f"" BETWEEN 5.00 AND 6.14 AND ""a"" BETWEEN 7.23 AND 39.82 AND ""c"" BETWEEN 1.60 AND 6.53;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.78 AND 2.94 AND ""d"" BETWEEN 5.64 AND 9.67 AND ""b"" BETWEEN 16.46 AND 18.76 AND ""e"" BETWEEN 6.06 AND 17.74 AND ""c"" BETWEEN 4.77 AND 6.79;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 2.25 AND 19.26 AND ""g"" BETWEEN 3.78 AND 6.18;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.78 AND 7.76 AND ""e"" BETWEEN 11.61 AND 15.53 AND ""f"" BETWEEN 2.24 AND 7.22 AND ""d"" BETWEEN 2.44 AND 6.27 AND ""c"" BETWEEN 2.27 AND 2.95 AND ""a"" BETWEEN 2.58 AND 22.53;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 4.01 AND 5.33 AND ""g"" BETWEEN 3.20 AND 8.25 AND ""d"" BETWEEN 5.93 AND 11.29 AND ""a"" BETWEEN 10.34 AND 38.37 AND ""f"" BETWEEN 3.45 AND 4.32 AND ""b"" BETWEEN 2.65 AND 6.12;"
"SELECT * FROM higgs WHERE ""g"" BETWEEN 3.10 AND 4.85 AND ""e"" BETWEEN 3.82 AND 13.67 AND ""f"" BETWEEN 7.21 AND 10.32 AND ""a"" BETWEEN 29.41 AND 40.06 AND ""b"" BETWEEN 3.34 AND 6.94;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.42 AND 9.49 AND ""c"" BETWEEN 4.71 AND 7.95 AND ""f"" BETWEEN 2.56 AND 5.38 AND ""a"" BETWEEN 24.29 AND 37.00 AND ""g"" BETWEEN 1.83 AND 7.99;"
"SELECT * FROM higgs WHERE ""a"" BETWEEN 24.52 AND 34.69 AND ""f"" BETWEEN 1.63 AND 2.49 AND ""g"" BETWEEN 0.66 AND 2.67 AND ""c"" BETWEEN 0.19 AND 2.42 AND ""d"" BETWEEN 0.29 AND 7.48 AND ""e"" BETWEEN 5.44 AND 8.02;"
"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.59 AND 10.01 AND ""e"" BETWEEN 4.19 AND 12.42 AND ""c"" BETWEEN 5.25 AND 6.80 AND ""a"" BETWEEN 4.70 AND 10.76;"
"SELECT * FROM higgs WHERE ""b"" BETWEEN 6.68 AND 7.44 AND ""e"" BETWEEN 3.82 AND 8.99 AND ""c"" BETWEEN 1.62 AND 4.94 AND ""g"" BETWEEN 0.64 AND 6.09;"
"SELECT * FROM higgs WHERE ""e"" BETWEEN 7.39 AND 13.50 AND ""b"" BETWEEN 4.54 AND 8.91 AND ""g"" BETWEEN 3.63 AND 4.41 AND ""a"" BETWEEN 3.56 AND 11.97 AND ""d"" BETWEEN 10.13 AND 12.61;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 7.07 AND 7.99 AND ""d"" BETWEEN 2.06 AND 2.15 AND ""b"" BETWEEN 9.92 AND 11.36 AND ""c"" BETWEEN 3.61 AND 3.91 AND ""g"" BETWEEN 3.57 AND 4.91 AND ""a"" BETWEEN 26.28 AND 33.57 AND ""e"" BETWEEN 4.51 AND 15.63;"
"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.07 AND 3.42 AND ""e"" BETWEEN 7.29 AND 14.03 AND ""g"" BETWEEN 0.90 AND 1.56 AND ""b"" BETWEEN 1.67 AND 7.46 AND ""a"" BETWEEN 8.78 AND 32.72;"
"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.57 AND 8.68 AND ""c"" BETWEEN 2.50 AND 6.43 AND ""g"" BETWEEN 2.59 AND 8.29 AND ""a"" BETWEEN 11.78 AND 19.99 AND ""b"" BETWEEN 9.10 AND 15.75 AND ""e"" BETWEEN 2.95 AND 16.45;"
